verification_key	native_range	source	checklist_datasetKey	language
4926977	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172613	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984532	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2653321	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2653321	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882443	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2688189	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361889	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361888	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361944	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361909	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687885	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650903	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650903	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984676	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874706	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874706	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874706	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874701	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874701	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8380575	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8380575	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874692	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874692	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874692	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8132203	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888553	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687948	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6387033	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2873769	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7628663	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7901652	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874024	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874024	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874024	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7331240	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034046	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034015	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034015	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034015	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5295044	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5295044	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5295375	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415453	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415453	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415453	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415455	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415455	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084616	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084616	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084616	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084611	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5533814	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414239	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5930559	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3989886	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3989886	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188735	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188711	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3988701	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3988701	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3988701	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188757	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188757	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188757	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891770	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891774	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891782	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891783	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3686235	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3686235	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084015	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084022	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083486	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083488	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7270381	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170040	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6366597	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372392	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039194	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039209	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384932	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384931	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880580	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880580	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8313153	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879504	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879504	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333294	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333294	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333294	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879098	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879098	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879098	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880539	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7853188	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040254	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040254	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040254	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040255	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040253	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040253	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040253	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3916499	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3082244	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8421432	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684191	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5284237	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3646556	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4097656	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876607	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876049	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876049	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9148577	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9148577	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876571	hybrid origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2875968	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2875968	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332120	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332004	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332004	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874199	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874190	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927744	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341558	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927850	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927850	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7223680	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927684	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341540	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5659657	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927727	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927783	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039269	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039269	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039272	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048240	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048052	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7293094	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084719	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084700	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021920	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021920	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021920	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023424	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021919	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4022617	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023278	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109699	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109699	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2739071	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5328593	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036892	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3037015	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034602	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8410115	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036033	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036033	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036169	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039046	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036958	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3636471	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7978544	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170823	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5314814	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5314814	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5314814	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2840931	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2840931	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2840931	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5324959	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5324959	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5324959	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2784401	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172647	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152816	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152816	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361880	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054357	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054368	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054368	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054352	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7158449	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650829	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650827	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7157952	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7319302	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	tropical Asia (WGSRPD:4)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7102937	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169120	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7433196	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7433196	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650180	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650180	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986132	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986184	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986184	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986184	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986129	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986129	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986130	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3171304	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2766030	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765940	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984366	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361841	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5670646	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5670646	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5670646	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7300922	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7437751	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7437751	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7437751	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5669632	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984466	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7602322	Australasia (WGSRPD:5)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765272	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764454	pan-American	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764337	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764202	Pantropical	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8370695	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765156	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764179	Asia	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127354	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127354	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169340	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169340	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5640518	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127810	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127810	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127810	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4007682	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7862391	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7862391	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169329	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169329	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169329	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169391	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4005004	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5641274	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334527	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190845	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033898	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981817	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7695021	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981814	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938153	cultivated origin	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981543	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938160	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033868	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033896	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8044946	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033905	Southern America (WGSRPD:8)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333408	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2883007	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7135755	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7135755	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7777960	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5682465	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882803	Africa (WGSRPD:2)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882803	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882803	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8400045	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7327990	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7327990	temperate Asia (WGSRPD:3)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333354	Northern America (WGSRPD:7)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888298	Europe (WGSRPD:1)	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
