verification_key	pathway_level1	pathway_level2	source	checklist_datasetKey	language
2379089	stowaway	ballast_water	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
5202520	escape	aquaculture	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
2362486	release	biological_control	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
4285694	escape	aquaculture	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
2362868	escape	food_bait	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
5203111	escape	aquaculture	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
5203111	escape	ornamental	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
2362030	release	biological_control	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
2402168	escape	aquaculture	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
2402168	escape	ornamental	NA	98940a79-2bf1-46e6-afd6-ba2e85a26f9f	eng
7802465	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033077	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5914287	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172622	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2889934	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5646410	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7397079	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5569367	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3872463	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684984	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8060423	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190382	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7740617	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8077391	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190411	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3079631	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5381097	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5303040	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650107	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5274861	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5274858	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152824	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3082297	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4090836	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289490	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289492	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5289503	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5328909	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361762	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361785	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5602664	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414545	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7150619	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170247	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414550	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170266	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169708	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414551	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888323	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2959443	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2957408	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2957966	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172615	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4926977	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172613	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984532	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882443	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2688189	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361889	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361888	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361944	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361909	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687885	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650903	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984676	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874706	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874701	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8380575	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874692	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874692	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8132203	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888553	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2687948	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6387033	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2873769	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7628663	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7901652	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7331240	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034046	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034015	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5295044	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5295375	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415453	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5415455	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084616	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084611	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5533814	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5414239	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5930559	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3989886	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188735	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3988701	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3188757	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891770	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891774	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891782	contaminant	timber	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2891783	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3686235	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084015	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084022	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083486	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3083488	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7270381	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170040	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6366597	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5372392	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039194	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039209	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384932	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5384931	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880580	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8313153	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879504	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333294	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2879098	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2880539	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7853188	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040254	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040255	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3040253	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3916499	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3082244	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2684191	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5284237	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3646556	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4097656	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876607	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2876049	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
9148577	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2875968	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5332120	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874199	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2874190	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927744	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341558	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927850	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7223680	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927684	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5341540	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5659657	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5659657	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927727	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927783	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039269	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039272	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048240	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4048052	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7293094	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084719	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084719	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3084700	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4021919	escape	agriculture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4022617	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023278	contaminant	habitat_material	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4023278	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
6109699	escape	food_bait	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2739071	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5328593	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036892	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3037015	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3034602	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8410115	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036033	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036169	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3039046	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3036958	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7978544	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3170823	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5314814	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2840931	contaminant	on_plants	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2784401	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3172647	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152816	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361880	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054357	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054368	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3054352	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7158449	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650829	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650827	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7157952	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7319302	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650944	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7102937	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169120	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7433196	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2650180	contaminant	on_plants	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986132	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986184	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986129	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2986130	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2766030	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765940	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984366	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5361841	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5670646	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7300922	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7437751	stowaway	NA	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5669632	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2984466	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7602322	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765272	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764454	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764337	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764202	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8370695	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2765156	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2764179	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127354	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169340	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5640518	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7127810	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7862391	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169329	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3169391	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4005004	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5641274	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5334527	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3190845	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033898	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981817	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7695021	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981814	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938153	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3981543	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
4938160	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033868	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033896	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8044946	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3033905	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333408	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2883007	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7135755	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7777960	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5682465	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882803	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
8400045	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7327990	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5333354	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888298	contaminant	on_plants	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882849	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2882753	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2888310	contaminant	on_plants	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
3152861	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927484	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927530	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7427650	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928576	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928576	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7323906	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928613	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928668	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928583	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928624	contaminant	on_animals	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2928589	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
7324046	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2927522	contaminant	seed	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
5330085	contaminant	nursery	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2868827	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2870583	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
2868796	escape	horticulture	NA	9ff7d317-609b-4c08-bd86-3bc404b77c42	eng
